node1	label	node2
P2187	data_type	external-identifier
P2188	data_type	external-identifier
P2189	data_type	external-identifier
P2190	data_type	external-identifier
P2191	data_type	external-identifier
P2192	data_type	external-identifier
P2193	data_type	external-identifier
P2194	data_type	external-identifier
P2195	data_type	external-identifier
P2196	data_type	quantity
P2197	data_type	quantity
P2198	data_type	quantity
P2199	data_type	quantity
P2200	data_type	quantity
P2201	data_type	quantity
P2202	data_type	quantity
P2203	data_type	quantity
P2204	data_type	quantity
P2205	data_type	external-identifier
P2206	data_type	external-identifier
P2207	data_type	external-identifier
P2208	data_type	quantity
P2209	data_type	external-identifier
P2210	data_type	item
P2211	data_type	quantity
P2212	data_type	quantity
P2213	data_type	quantity
P2214	data_type	quantity
P2215	data_type	quantity
P2216	data_type	quantity
P2217	data_type	quantity
P2218	data_type	quantity
P2219	data_type	quantity
P2220	data_type	quantity
P2221	data_type	quantity
P2222	data_type	quantity
P2223	data_type	quantity
P2225	data_type	quantity
P2226	data_type	quantity
P2227	data_type	quantity
P2228	data_type	quantity
P2229	data_type	quantity
P2230	data_type	quantity
P2231	data_type	quantity
P2232	data_type	quantity
P2233	data_type	quantity
P2234	data_type	quantity
P2235	data_type	url
P2236	data_type	url
P2238	data_type	item
P2239	data_type	item
P2240	data_type	quantity
P2241	data_type	item
P2242	data_type	external-identifier
P2243	data_type	quantity
P2244	data_type	quantity
P2248	data_type	quantity
P2249	data_type	external-identifier
P2250	data_type	quantity
P2252	data_type	external-identifier
P2253	data_type	external-identifier
P2254	data_type	quantity
P2255	data_type	external-identifier
P2257	data_type	quantity
P2258	data_type	string
P2259	data_type	string
P2260	data_type	quantity
P2261	data_type	quantity
P2262	data_type	quantity
P2263	data_type	string
P2264	data_type	external-identifier
P2266	data_type	external-identifier
P2267	data_type	external-identifier
P2268	data_type	external-identifier
P2270	data_type	external-identifier
P2271	data_type	property
P2272	data_type	external-identifier
P2273	data_type	external-identifier
P2275	data_type	monolingualtext
P2276	data_type	external-identifier
P2277	data_type	external-identifier
P2278	data_type	external-identifier
P2279	data_type	item
P2280	data_type	external-identifier
P2281	data_type	external-identifier
P2282	data_type	external-identifier
P2283	data_type	item
P2284	data_type	quantity
P2285	data_type	time
P2286	data_type	item
P2287	data_type	external-identifier
P2288	data_type	item
P2289	data_type	item
P2290	data_type	external-identifier
P2291	data_type	item
P2292	data_type	quantity
P2293	data_type	item
P2294	data_type	quantity
P2295	data_type	quantity
P2296	data_type	quantity
P2297	data_type	quantity
P2298	data_type	external-identifier
P2299	data_type	quantity
P2300	data_type	quantity
P2302	data_type	item
P2303	data_type	item
P2304	data_type	property
P2305	data_type	item
P2306	data_type	property
P2307	data_type	string
P2308	data_type	item
P2309	data_type	item
P2310	data_type	time
P2311	data_type	time
P2312	data_type	quantity
P2313	data_type	quantity
P2315	data_type	monolingualtext
P2316	data_type	item
P2317	data_type	string
P2318	data_type	item
P2319	data_type	item
P2320	data_type	quantity
P2321	data_type	item
P2322	data_type	string
P2323	data_type	external-identifier
P2324	data_type	quantity
P2325	data_type	quantity
P2326	data_type	external-identifier
P2327	data_type	external-identifier
P2328	data_type	external-identifier
P2329	data_type	item
P2330	data_type	external-identifier
P2331	data_type	external-identifier
P2332	data_type	external-identifier
P2333	data_type	external-identifier
P2334	data_type	external-identifier
P2335	data_type	external-identifier
P2336	data_type	external-identifier
P2337	data_type	external-identifier
P2338	data_type	external-identifier
P2339	data_type	external-identifier
P2340	data_type	external-identifier
P2341	data_type	item
P2342	data_type	external-identifier
P2343	data_type	string
P2344	data_type	external-identifier
P2345	data_type	external-identifier
P2346	data_type	external-identifier
P2347	data_type	external-identifier
P2348	data_type	item
P2349	data_type	external-identifier
P2350	data_type	external-identifier
P2351	data_type	quantity
P2352	data_type	item
P2353	data_type	item
P2354	data_type	item
P2355	data_type	external-identifier
P2357	data_type	string
P2358	data_type	item
P2359	data_type	item
P2360	data_type	item
P2361	data_type	item
P2362	data_type	quantity
P2363	data_type	item
P2364	data_type	string
P2365	data_type	item
P2366	data_type	item
P2367	data_type	external-identifier
P2368	data_type	property
P2369	data_type	external-identifier
P2370	data_type	quantity
P2371	data_type	item
P2372	data_type	external-identifier
P2373	data_type	external-identifier
P2374	data_type	quantity
P2375	data_type	item
P2376	data_type	item
P2377	data_type	item
P2378	data_type	item
P2379	data_type	item
P2380	data_type	external-identifier
P2381	data_type	external-identifier
P2382	data_type	external-identifier
P2383	data_type	external-identifier
P2384	data_type	item
P2385	data_type	external-identifier
P2386	data_type	quantity
P2387	data_type	external-identifier
P2388	data_type	item
P2389	data_type	item
P2390	data_type	external-identifier
P2391	data_type	external-identifier
P2392	data_type	item
P2393	data_type	external-identifier
P2394	data_type	external-identifier
P2396	data_type	item
P2397	data_type	external-identifier
P2398	data_type	external-identifier
P2399	data_type	external-identifier
P2400	data_type	external-identifier
P2401	data_type	external-identifier
P2402	data_type	quantity
P2403	data_type	quantity
P2404	data_type	quantity
P2405	data_type	quantity
P2406	data_type	quantity
P2407	data_type	quantity
P2408	data_type	item
P2409	data_type	external-identifier
P2410	data_type	string
P2411	data_type	string
P2412	data_type	external-identifier
P2413	data_type	external-identifier
P2414	data_type	item
P2415	data_type	quantity
P2416	data_type	item
P2417	data_type	item
P2418	data_type	external-identifier
P2421	data_type	external-identifier
P2423	data_type	external-identifier
P2424	data_type	external-identifier
P2425	data_type	string
P2426	data_type	external-identifier
P2427	data_type	external-identifier
P2428	data_type	external-identifier
P2429	data_type	item
P2430	data_type	quantity
P2431	data_type	external-identifier
P2432	data_type	external-identifier
P2433	data_type	item
P2434	data_type	external-identifier
P2435	data_type	external-identifier
P2436	data_type	quantity
P2437	data_type	quantity
P2438	data_type	item
P2440	data_type	string
P2441	data_type	monolingualtext
P2442	data_type	quantity
P2443	data_type	item
P2444	data_type	item
P2445	data_type	item
P2446	data_type	external-identifier
P2447	data_type	external-identifier
P2448	data_type	external-identifier
P2449	data_type	external-identifier
P2450	data_type	external-identifier
P2451	data_type	external-identifier
P2452	data_type	external-identifier
P2453	data_type	item
P2454	data_type	external-identifier
P2455	data_type	external-identifier
P2456	data_type	external-identifier
P2457	data_type	external-identifier
P2458	data_type	external-identifier
P2459	data_type	external-identifier
P2460	data_type	external-identifier
P2461	data_type	external-identifier
P2462	data_type	item
P2463	data_type	external-identifier
P2464	data_type	external-identifier
P2465	data_type	external-identifier
P2467	data_type	external-identifier
P2468	data_type	external-identifier
P2469	data_type	external-identifier
P2470	data_type	external-identifier
P2471	data_type	external-identifier
P2472	data_type	external-identifier
P2473	data_type	external-identifier
P2474	data_type	external-identifier
P2475	data_type	external-identifier
P2476	data_type	external-identifier
P2477	data_type	external-identifier
P2478	data_type	external-identifier
P2479	data_type	external-identifier
P2480	data_type	external-identifier
P2481	data_type	external-identifier
P2482	data_type	external-identifier
P2483	data_type	external-identifier
P2484	data_type	external-identifier
P2485	data_type	external-identifier
P2486	data_type	external-identifier
P2487	data_type	external-identifier
P2488	data_type	url
P2489	data_type	external-identifier
P2490	data_type	string
P2491	data_type	external-identifier
P2492	data_type	external-identifier
P2493	data_type	external-identifier
P2494	data_type	external-identifier
P2496	data_type	external-identifier
P2497	data_type	external-identifier
P2498	data_type	external-identifier
P2499	data_type	item
P2500	data_type	item
P2501	data_type	item
P2502	data_type	item
P2503	data_type	external-identifier
P2504	data_type	external-identifier
P2505	data_type	item
P2506	data_type	external-identifier
P2507	data_type	item
P2508	data_type	external-identifier
P2509	data_type	external-identifier
P2510	data_type	external-identifier
P2511	data_type	external-identifier
P2512	data_type	item
P2513	data_type	external-identifier
P2514	data_type	external-identifier
P2515	data_type	item
P2516	data_type	external-identifier
P2517	data_type	item
P2518	data_type	external-identifier
P2519	data_type	external-identifier
P2520	data_type	url
P2521	data_type	monolingualtext
P2522	data_type	item
P2524	data_type	external-identifier
P2525	data_type	external-identifier
P2526	data_type	external-identifier
P2527	data_type	quantity
P2528	data_type	quantity
P2529	data_type	external-identifier
P2530	data_type	external-identifier
P2531	data_type	external-identifier
P2532	data_type	quantity
P2533	data_type	external-identifier
P2534	data_type	string
P2535	data_type	string
P2536	data_type	external-identifier
P2537	data_type	external-identifier
P2538	data_type	external-identifier
P2539	data_type	external-identifier
P2540	data_type	string
P2541	data_type	item
P2542	data_type	quantity
P2545	data_type	item
P2546	data_type	item
P2547	data_type	quantity
P2548	data_type	item
P2549	data_type	external-identifier
P2550	data_type	item
P2551	data_type	item
P2552	data_type	string
P2553	data_type	item
P2554	data_type	item
P2555	data_type	quantity
P2556	data_type	quantity
P2557	data_type	quantity
P2558	data_type	external-identifier
P2559	data_type	monolingualtext
P2560	data_type	item
P2561	data_type	monolingualtext
P2562	data_type	monolingualtext
P2563	data_type	item
P2564	data_type	item
P2565	data_type	quantity
P2566	data_type	external-identifier
P2567	data_type	item
P2568	data_type	item
P2571	data_type	item
P2572	data_type	string
P2573	data_type	quantity
P2574	data_type	external-identifier
P2575	data_type	item
P2576	data_type	external-identifier
P2577	data_type	item
